Whole Person Physiome Table for Digestive System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rebecca Wells,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-6988-4102,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Yamada’s Textbook of Gastroenterology (7e, 2022)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,10/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Enzyme secretion,lysosomal enzyme secretion involved in inflammatory response,GO:0002533,,,,,,,,,,,,,,Acinar zymogen synthesis and exocytosis: Enzyme mRNA translated → rough ER → Golgi → zymogen granules,Cell,Pancreas,pancreas,UBERON:0001264,Acinar cells,acinar cell,CL:0000622,,does,X synthesis,enzyme protein,,,,Cellular,Minutes–hours,Amylase,Amylase [Measurement] in Urine,111464-4, lipase,Lipase [Measurement] in Urine,108520-8, trypsin activity,,,,,,"CCK, ACh, bombesin stimulate",,, somatostatin inhibits,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Enzyme secretion,lysosomal enzyme secretion involved in inflammatory response,GO:0002533,,,,,,,,,,,,,,Acinar zymogen synthesis and exocytosis: Acinar cells – synthesize and secrete – zymogens,Cell,Pancreas,pancreas,UBERON:0001264,Acinar cells,acinar cell,CL:0000622,,does,X secretion,zymogen,,,,Cellular,Minutes–hours,Amylase,Amylase [Measurement] in Urine,111464-4, lipase,Lipase [Measurement] in Urine,108520-8, trypsin activity,,,,,,"CCK, ACh, bombesin stimulate",,, somatostatin inhibits,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Enzyme secretion,lysosomal enzyme secretion involved in inflammatory response,GO:0002533,,,,,,,,,,,,,,Acinar zymogen synthesis and exocytosis: Exocytosis upon CCK/ACh stimulation,Organ,Pancreas,pancreas,UBERON:0001264,Acinar cells,acinar cell,CL:0000622,CCK/ACh,does,X secretion,enzyme,,,Circulatory / Intra-organ,Cellular,Minutes–hours,Amylase,Amylase [Measurement] in Urine,111464-4, lipase,Lipase [Measurement] in Urine,108520-8, trypsin activity,,,,,,"CCK, ACh, bombesin stimulate",,, somatostatin inhibits,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Water secretion,secretion,GO:0046903,,,,,,,,,,,,,,Aquaporin-mediated water transport: AQP12 mediates intracellular flow,Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,,does,X flow,water,,,,Segmental (intra-organ),Seconds,Volume of pancreatic juice,,,,,,,,,,,,Coupled to osmotic gradient by ion pumps,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Water secretion,secretion,GO:0046903,,,,,,,,,,,,,,Aquaporin-mediated water transport: AQP1/5 move water across ductal membranes,Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,,does,X transport,water,,,,Segmental (intra-organ),Seconds,Volume of pancreatic juice,,,,,,,,,,,,Coupled to osmotic gradient by ion pumps,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Water secretion,secretion,GO:0046903,,,,,,,,,,,,,,Aquaporin-mediated water transport: AQP8 facilitates apical efflux,Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,,does,X efflux,water,,,,Segmental (intra-organ),Seconds,Volume of pancreatic juice,,,,,,,,,,,,Coupled to osmotic gradient by ion pumps,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neurohormonal stimulation,regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction,GO:0014852,,,,,,,,,,,,,,"Secretin, CCK, and vagovagal control: Secretin released in response to acid → HCO₃⁻ secretion",Organ,Pancreas,pancreas,UBERON:0001264,S cells,small intestine secretory cell,CL:1001598,,does,X secretion,secretin bicarbonate,,,,Organ (intra-organ),Seconds–minutes,Secretin test,,, CCK levels,,,,,,,,,Secretin–vagal synergy,,, CCK–ACh potentiation,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neurohormonal stimulation,regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction,GO:0014852,,,,,,,,,,,,,,"Secretin, CCK, and vagovagal control: CCK released by fats/proteins → enzyme secretion",Organ,Pancreas,pancreas,UBERON:0001264,S cells,small intestine secretory cell,CL:1001598,,does,X secretion,CCK enzyme,,,,Organ (intra-organ),Seconds–minutes,Secretin test,,, CCK levels,,,,,,,,,Secretin–vagal synergy,,, CCK–ACh potentiation,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neurohormonal stimulation,regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction,GO:0014852,,,,,,,,,,,,,,"Secretin, CCK, and vagovagal control: Vagal reflex enhances both",Organ,Pancreas,pancreas,UBERON:0001264,S cells,small intestine secretory cell,CL:1001598,ACh,increases,X secretion,vagal-acetylcholine,,,Paracrine / Intra-organ,Systemic,Seconds–minutes,Secretin test,,, CCK levels,,,,,,,,,Secretin–vagal synergy,,, CCK–ACh potentiation,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Hormonal modulation,hormonal regulation of the force of heart contraction,GO:0003058,,,,,,,,,,,,,,Insulin and islet–acinar crosstalk: Insulin potentiates secretin/CCK effect,Organ,Pancreas,pancreas,UBERON:0001264,β,digestive enzyme secreting cell,CL:0000470,Insulin,increases,X stimulation on Y,secretin/CCK ,pancreas acinar ,,Systemic,Organ (intra-organ),Minutes–hours,Insulin,Insulin Ab [Titer] in Serum,11087-4, somatostatin assays,,,,,,,,,Islet hormones regulate exocrine response,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Hormonal modulation,hormonal regulation of the force of heart contraction,GO:0003058,,,,,,,,,,,,,,"Insulin and islet–acinar crosstalk: Somatostatin, glucagon inhibit acinar secretion",Organ,Pancreas,pancreas,UBERON:0001264,β,digestive enzyme secreting cell,CL:0000470,Somatostatin/Glucagon,decreases,X inhibition,peptide-hormone,,,Circulatory / Systemic,Systemic,Minutes–hours,Insulin,Insulin Ab [Titer] in Serum,11087-4, somatostatin assays,,,,,,,,,Islet hormones regulate exocrine response,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Hormonal modulation,hormonal regulation of the force of heart contraction,GO:0003058,,,,,,,,,,,,,,Insulin and islet–acinar crosstalk: Endocrine–exocrine axis maintains balance,Organ,Pancreas,pancreas,UBERON:0001264,β,digestive enzyme secreting cell,CL:0000470,,does,X maintenance,endocrine-exocrine balance,,,,Organ (intra-organ),Minutes–hours,Insulin,Insulin Ab [Titer] in Serum,11087-4, somatostatin assays,,,,,,,,,Islet hormones regulate exocrine response,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Intracellular signaling,intracellular signaling cassette,GO:0141124,,,,,,,,,,,,,,"Ca²⁺, cAMP, and PKC pathways: CCK/ACh → IP₃ → Ca²⁺ release → exocytosis",Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,CCK/ACh,increases,X-driven exocytosis,Ca²⁺,,,Circulatory / Intra-organ,Cellular,Seconds,Ca²⁺ imaging,,, amylase release,,,,,,,,,G-protein coupled receptor cascade,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Intracellular signaling,intracellular signaling cassette,GO:0141124,,,,,,,,,,,,,,"Ca²⁺, cAMP, and PKC pathways: Secretin/VIP → cAMP → PKA → CFTR activation",Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,Secretin/VIP,increases,X activation,cAMP-CFTR ,,,Circulatory / Intra-organ,Molecular,Seconds,Ca²⁺ imaging,,, amylase release,,,,,,,,,G-protein coupled receptor cascade,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Intracellular signaling,intracellular signaling cassette,GO:0141124,,,,,,,,,,,,,,"Ca²⁺, cAMP, and PKC pathways: Cross-talk modulates secretion amplitude",Cell,Pancreas,pancreas,UBERON:0001264,Acinar,acinar cell,CL:0000622,cross-talk,modulates,X modulation,enzyme,,,Intra-organ,Organ (intra-organ),Seconds,Ca²⁺ imaging,,, amylase release,,,,,,,,,G-protein coupled receptor cascade,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neural control,mitochondrial protein quality control,GO:0141164,,,,,,,,,,,,,,Parasympathetic (vagal) stimulation: Vagal efferents → ACh → M₃ receptor,Organ system,Pancreas,pancreas,UBERON:0001264,Vagal neurons,vagal neural crest cell,CL:0011017,ACh,increases,X activation,vagal acetylcholine receptor ,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds,Secretin potentiation test,,,,,,,,,,,,Vagus–enteropancreatic reflex,,, serotonin synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neural control,mitochondrial protein quality control,GO:0141164,,,,,,,,,,,,,,Parasympathetic (vagal) stimulation: Increase acinar exocytosis and ductal flow,Organ system,Pancreas,pancreas,UBERON:0001264,Vagal neurons,vagal neural crest cell,CL:0011017,ACh,increases,X secretion,acetylcholine,,,Paracrine / Intra-organ,Systemic,Seconds,Secretin potentiation test,,,,,,,,,,,,Vagus–enteropancreatic reflex,,, serotonin synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Neural control,mitochondrial protein quality control,GO:0141164,,,,,,,,,,,,,,Parasympathetic (vagal) stimulation: Reflex triggered by meal cues,Organ system,GI Tract,digestive system,UBERON:0001007,Vagal neurons,vagal neural crest cell,CL:0011017,Meal,increases,X activation,Cephalic phase reflex,,,Intra-organ / Circulatory,Systemic,Seconds,Secretin potentiation test,,,,,,,,,,,,Vagus–enteropancreatic reflex,,, serotonin synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Serotonin-mediated secretion,serotonin secretion,GO:0001820,,,,,,,,,,,,,,Enterochromaffin–vagal reflex: Luminal stimuli → 5-HT release → vagal afferent,Organ system,Intestine,intestine,UBERON:0000160,Enterochromaffin,enterochromaffin-like cell,CL:0000504,5-HT,increases,X activation,vagal afferent,,,Paracrine / Circulatory,Systemic,Seconds,Response to 5-HT agonists,,,,,,,,,,,,CCK–5HT3 synergy in postprandial state,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Serotonin-mediated secretion,serotonin secretion,GO:0001820,,,,,,,,,,,,,,Enterochromaffin–vagal reflex: Activates dorsal motor nucleus → efferent ACh → pancreatic secretase,Organ system,Intestine,intestine,UBERON:0000160,Enterochromaffin,enterochromaffin-like cell,CL:0000504,dorsal motor nucleus activation,increases,X release,Ach,,,Systemic (neuroendocrine),Systemic,Seconds,Response to 5-HT agonists,,,,,,,,,,,,CCK–5HT3 synergy in postprandial state,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Serotonin-mediated secretion,serotonin secretion,GO:0001820,,,,,,,,,,,,,,Enterochromaffin–vagal reflex: Stimulates acinar secretion,Organ system,Pancreas,pancreas,UBERON:0001264,Enterochromaffin,enterochromaffin-like cell,CL:0000504,ACh,increases,X secretion,eyzmes,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds,Response to 5-HT agonists,,,,,,,,,,,,CCK–5HT3 synergy in postprandial state,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Ghrelin influence,ghrelin secretion,GO:0036321,,,,,,,,,,,,,,Ghrelin–vagal–cholinergic axis: Ghrelin binds growth hormone secretagogue receptor,Organ system,Stomach,stomach,UBERON:0000945,Acinar,pancreatic acinar cell,CL:0002064,Ghrelin,increases,X binding,growth hormone secretagogue receptor,,,Circulatory / Systemic,Organ (intra-organ),Minutes,Plasma ghrelin,,,,,,,,,,,,Integrates appetite–pancreatic readiness,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Ghrelin influence,ghrelin secretion,GO:0036321,,,,,,,,,,,,,,Ghrelin–vagal–cholinergic axis: Activates vagal pathway → acinar Ca²⁺ ↑,Organ system,Pancreas,pancreas,UBERON:0001264,Acinar,pancreatic acinar cell,CL:0002064,Ghrelin,increases,X activation of Y,vagal pathway ,calcium concentration,,Circulatory / Systemic,Organ (intra-organ),Minutes,Plasma ghrelin,,,,,,,,,,,,Integrates appetite–pancreatic readiness,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Ghrelin influence,ghrelin secretion,GO:0036321,,,,,,,,,,,,,,Ghrelin–vagal–cholinergic axis: Prepares pancreas pre-meal,Organ system,Pancreas,pancreas,UBERON:0001264,Acinar,pancreatic acinar cell,CL:0002064,Ghrelin,increases,X preparation,pancreas,,,Circulatory / Systemic,Organ (intra-organ),Minutes,Plasma ghrelin,,,,,,,,,,,,Integrates appetite–pancreatic readiness,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,somatostatin secretion,positive regulation of somatostatin secretion,GO:0090274,,,,,,,,,,,,,,"Somatostatin, peptide Y, enkephalin: Released by D cells and enteric neurons",Organ system,Pancreas/ duodenum,digestive system,UBERON:0001007,D cell,epithelial cell of pancreas,CL:0000083,,does,X secretion,Ghrelin,,,,Systemic,Minutes–hours,Pancreatic output test,,,,,,,,,,,,Negative feedback to protect pancreas,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,somatostatin secretion,positive regulation of somatostatin secretion,GO:0090274,,,,,,,,,,,,,,"Somatostatin, peptide Y, enkephalin: Inhibit CCK/secretin signaling",Organ system,Pancreas/ duodenum,digestive system,UBERON:0001007,D cell,epithelial cell of pancreas,CL:0000083,Ghrelin,decreases,X signaling,CCK/secretin ,,,Circulatory / Systemic,Systemic,Minutes–hours,Pancreatic output test,,,,,,,,,,,,Negative feedback to protect pancreas,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,somatostatin secretion,positive regulation of somatostatin secretion,GO:0090274,,,,,,,,,,,,,,"Somatostatin, peptide Y, enkephalin: Reduce exocrine enzyme and bicarbonate output",Organ system,Pancreas/ duodenum,digestive system,UBERON:0001007,D cell,epithelial cell of pancreas,CL:0000083,somatostatin ,decreases,X output,exocrine enzyme and bicarbonate output,,,Paracrine / Circulatory,Organ (intra-organ),Minutes–hours,Pancreatic output test,,,,,,,,,,,,Negative feedback to protect pancreas,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,,Cholesterol conversion to primary bile acids: Cholesterol 7α-hydroxylase catalyzes rate-limiting step,Organ,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X initiation,cholesterol,,,,Organ (intra-organ),Hours–days,Serum bile acids,,, fecal sterol,,,,,,,,,FXR–CYP7A1 feedback,,, FGF19 inhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,,Cholesterol conversion to primary bile acids: Formation of cholic and chenodeoxycholic acids,Organ,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X formation,bile acid,,,,Organ (intra-organ),Hours–days,Serum bile acids,,, fecal sterol,,,,,,,,,FXR–CYP7A1 feedback,,, FGF19 inhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,,Cholesterol conversion to primary bile acids: Conjugation with glycine/taurine,Organ,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X conjugation,bile acid,,,,Organ (intra-organ),Hours–days,Serum bile acids,,, fecal sterol,,,,,,,,,FXR–CYP7A1 feedback,,, FGF19 inhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile secretion,bile acid secretion,GO:0032782,,,,,,,,,,,,,,Canalicular export of bile acids and solutes: NTCP/SLC10A1 mediates uptake,Cell,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X uptake,bile acid,,,,Cellular,Seconds–minutes,Serum bile acid,,, ALP,ALPRAZolam [Mass/volume] in Blood,10977-7, GGT,,,,,,FXR–BSEP transcriptional control,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile secretion,bile acid secretion,GO:0032782,,,,,,,,,,,,,,Canalicular export of bile acids and solutes: BSEP/ABCB11 exports bile acids,Cell,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X secretion,bile acid,,,,Cellular,Seconds–minutes,Serum bile acid,,, ALP,ALPRAZolam [Mass/volume] in Blood,10977-7, GGT,,,,,,FXR–BSEP transcriptional control,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile secretion,bile acid secretion,GO:0032782,,,,,,,,,,,,,,Canalicular export of bile acids and solutes: MDR3/ABCB4 flops phospholipids,Cell,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X translocation,phospholipid,,,,Cellular,Seconds–minutes,Serum bile acid,,, ALP,ALPRAZolam [Mass/volume] in Blood,10977-7, GGT,,,,,,FXR–BSEP transcriptional control,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Bile Secretion,bile acid secretion,GO:0032782,Bile acid-independent flow,bile acid conjugation,GO:0002152,,,,,,,,,,,,,,Glutathione and bicarbonate transport: GSH efflux via MRP2,Cell,Liver,liver,UBERON:0002107,Hepatocyte,Hepatocyte,CL:0000182,,does,X efflux,glutathione,,,,Cellular,Minutes–hours,Bile alkalinity,,, bile flow rate,,,,,,,,,cAMP/PKA stimulation,,, purinergic ATP signaling,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,19,,,,,,,,,
