endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,gastric acid secretion,GO:0001696,,,,,,,,,,,,,,,gastric acid is released in response to gastrin to aid in digestion by activating digestive enzymes such as trypsin and by solubilizing fats,cell,gastric fundus,fundus of stomach,UBERON:0001160,parietal cell,parietal cell,CL:0000162,,does,X secretion,gastric acid,,,,,minutes,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,43,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,gastric acid secretion,GO:0001696,,,,,,,,,,,,,,,gastric acid is released in response to gastrin to aid in digestion by activating digestive enzymes such as trypsin and by solubilizing fats,cell,gastric fundus,fundus of stomach,UBERON:0001160,parietal cell,parietal cell,CL:0000162,gastrin,increases,X secretion,gastric acid,,,,,minutes,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,43,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,CCK stimulates gallbladder contraction and pancreatic enzyme release; slows gastric empyting,cell,duodenum,duodenum,UBERON:0002114,I cell,type I enteroendocrine cell,CL:0002277,,does,X secretion,cholecystokinin,,,"[0, 80]",units = pg/mL,minutes,,circulatory,,,,,,,,,,,,,gallbladder contraction,,,pancreatic exocrine function,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,pancreatic acinus,pancreatic acinus,UBERON:0001263,acinar cell,pancreas exocrine glandular cell,CL:1001599,,does,X secretion,amylase,,,"[25, 125]",units = U/L,minutes,,circulatory,,,,,,,,,,,,,pancreatic exocrine function,,,digestion,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,pancreatic acinus,pancreatic acinus,UBERON:0001263,acinar cell,pancreas exocrine glandular cell,CL:1001599,,does,X secretion,lipase,,,"[10, 140]",units = U/L,minutes,,circulatory,,,,,,,,,,,,,pancreatic exocrine function,,,digestion,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,pancreatic acinus,pancreatic acinus,UBERON:0001263,acinar cell,pancreas exocrine glandular cell,CL:1001599,,does,X secretion,protease,,,,,minutes,,circulatory,,,,,,,,,,,,,pancreatic exocrine function,,,digestion,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,gallbladder smooth muscle,gallbladder smooth muscle,UBERON:0004240,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction,,,,,,seconds,,autocrine,,,,,,,,,,,,,digestion,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,gallbladder smooth muscle,gallbladder smooth muscle,UBERON:0004240,smooth muscle cell,smooth muscle cell,CL:0000192,cholecystokinin,increases,contraction X,force,,,,,seconds,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,digestion,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,cell,gallbladder smooth muscle,gallbladder smooth muscle,UBERON:0004240,smooth muscle cell,smooth muscle cell,CL:0000192,cholecystokinin,increases,contraction X,frequency,,,,,seconds,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,digestion,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,cholecystokinin production,,,,,,,,,,,,,,,,,organ,digestive system,digestive tract,UBERON:0001007,stomach,stomach,UBERON:0000945,cholecystokinin,decreases,X export,gastric contents,,,,,,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,secretin production,,,,,,,,,,,,,,,,secretin stimulates HCO3- release from the duodenum and pancreas,cell,duodenum,duodenum,UBERON:0002114,S cell,type S enteroendocrine cell,CL:0002281,,does,X secretion,secretin,,,"[12, 75] ","units = pg/mL, released into the blood when duodenal pH drops below 4",minutes,,circulatory,,,,,,,,,,,,,pancreatic exocrine function,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,secretin production,,,,,,,,,,,,,,,,,organ,Brunner's gland,duodenal gland,UBERON:0001212,duodenum secretory cell,duodenum secretory cell,CL:1001589,,does,X secretion,bicarbonate,,,,,minutes,,intra-organ,,,,,,,,,,,,,pancreatic exocrine function,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,secretin production,,,,,,,,,,,,,,,,,cell,pancreas,pancreas,UBERON:0001264,acinar cell,pancreas exocrine glandular cell,CL:1001599,,does,X secretion,bicarbonate,,,,,minutes,,intra-organ,,,,,,,,,,,,,pancreatic exocrine function,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,42,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,"motilin stimulates smooth muscle cell contraction in the esophageal sphincter, stomach, and duodenum",cell,duodenum,duodenum,UBERON:0002114,Mo cell,type M enteroendocrine cell,CL:0002502,,does,X secretion,motilin,,,,,minutes,,"paracrine, circulatory",,,,,,,,,,,,,smooth muscle cell contraction,,,esophagus and stomach contraction,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,duodenum,duodenum,UBERON:0002114,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,smooth muscle cell contraction,,,esophagus and stomach contraction,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,duodenum,duodenum,UBERON:0002114,smooth muscle cell,smooth muscle cell,CL:0000192,motilin,increases,contraction X,force,,,,,minutes,paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,duodenum,duodenum,UBERON:0002114,smooth muscle cell,smooth muscle cell,CL:0000192,motilin,increases,contraction X,frequency,,,,,minutes,paracrine,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,smooth muscle cell contraction,,,esophagus and stomach contraction,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell,smooth muscle cell,CL:0000192,motilin,increases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell,smooth muscle cell,CL:0000192,motilin,increases,contraction X,frequency,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,feeding and digestion,digestion,GO:0007586,motilin production,,,,,,,,,,,,,,,,,organ,stomach,stomach,UBERON:0000945,smooth muscle cell,smooth muscle cell,CL:0000192,,increases,X export,gastric contents,,,,,minutes,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,41,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,atrial natriuretic peptide production,,,,,,,,,,,,,,,,ANP triggers vasodilation of afferent arterioles to increase renal blood flow,cell,atrium,cardiac atrium,UBERON:0002081,atrial cardiomyocyte,regular atrial cardiac myocyte,CL:0002129,,does,X secretion,atrial natriuretic peptide,,,"[4, 6]",units = pg/mL,minutes,,circulatory,plasma ANP,,LP15149-5,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,atrial natriuretic peptide production,,,,,,,,,,,,,,,,,cell,atrium,cardiac atrium,UBERON:0002081,atrial cardiomyocyte,regular atrial cardiac myocyte,CL:0002129,preload,increases,X secretion,atrial natriuretic peptide,,,,,minutes,systemic,circulatory,plasma ANP,,LP15149-5,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,atrial natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,atrial natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,atrial natriuretic peptide,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,atrial natriuretic peptide production,,,,,,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,glomerular capillary,glomerular capillary,CL:0004212,atrial natriuretic peptide,increases,transport of X from Y to Z,blood,left renal artery,renal glomerulus,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,BNP triggers vasodilation and natriuresis in response to increased preload,cell,ventricle,cardiac ventricle,UBERON:0002082,ventricular cardiomyocyte,regular ventricular cardiac myocyte,CL:0002131,,does,X secretion,brain natriuretic peptide,,,"[0, 100]",units = pg/mL,minutes,,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,ventricle,cardiac ventricle,UBERON:0002082,ventricular cardiomyocyte,regular ventricular cardiac myocyte,CL:0002131,preload,increases,X secretion,brain natriuretic peptide,,,,,minutes,systemic,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,brain natriuretic peptide,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does ,X uptake,sodium,,,"[136, 145]",units = mEq/L,minutes,,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,brain natriuretic peptide,decreases,X uptake,sodium,,,,,minutes,circulatory,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,,,vascular relaxation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,renin is released in response to decreased afferent arteriole pressure,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,,does,X secretion,renin,,,"[0.2, 3.6]",units = ng/mL/hr,minutes,,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,renal blood flow,decreases,X secretion,renin,,,,,minutes,intra-organ,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,glomerular capillary blood flow,decreases,X secretion,renin,,,,,minutes,intra-organ,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,angiotensin II production,,,,,,,,,,,,,,,,angiotensin I is cleaved to angiotensin II by angiotensin converting enzyme in the lung endothelial cells,cell,pulmonary capillary,pulmonary capillary,UBERON:0016405,endothelial cell,pulmonary capillary endothelial cell,CL:4028001,,does,X secretion,angiotensin II,,,,,minutes,,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,angiotensin II production,,,,,,,,,,,,,,,,,cell,pulmonary capillary,pulmonary capillary,UBERON:0016405,endothelial cell,pulmonary capillary endothelial cell,CL:4028001,renin,increases,X secretion,angiotensin II,,,,,minutes,circulatory,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,,,volume regulation,,,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,angiotensin II production,,,,,,,,,,,,,,,,angiotensin I is cleaved to angiotensin II by angiotensin converting enzyme in the tubular endothelial cells,cell,proximal tubule,proximal tubule,UBERON:0004134,tubular cells,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does,X secretion,angiotensin II,,,,,minutes,,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,,,volume regulation,,,pro-fibrotic tubular signaling,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,39,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,multicellular organismal-level water homeostasis,GO:0050891,angiotensin II production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,tubular cells,kidney proximal convoluted tubule epithelial cell,CL:1000838,renin,increases,X secretion,angiotensin II,,,,,minutes,circulatory,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,,,volume regulation,,,pro-fibrotic tubular signaling,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,39,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,PGI2 triggers vasodilation and inhibits platelet aggregation,cell,glomerulus,renal glomerulus,UBERON:0000074,glomerular endothelial cell,kidney glomerular epithelial cell,CL:1000510,,does,X secretion,prostacyclin,,,,,minutes,,circulatory,,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction,,,,,,"seconds, minutes",,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,prostacyclin,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,prostacyclin,decreases,contraction X,duration,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,,does,cell-cell adhesion,,,,,,minutes,,paracrine,,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,prostacyclin,decreases,cell-cell adhesion,,,,,,minutes,circulatory,paracrine,,,,,,,,,,,,,platelet aggregation,,,vascular dilation,,,immune regulation,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,adiponectin production,GO:0070162,,,,,,,,,,,,,,,adiponectin increases insulin sensitivity and generally improves cardiovascular function; reduces steatosis via AMPK and PPARa pathways,cell,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,,does,X secretion,adiponectin,,,"[5, 30]",units = pg/mL,minutes,,circulatory,plasma adiponectin,,,,,,,,,,,,insulin sensitivity,,,cardiovascular function,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,adiponectin production,GO:0070162,,,,,,,,,,,,,,,,Organ system,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,adiponectin,increases,sensivitity to X,insulin,,,,,minutes,circulatory,"paracrine, circulatory",plasma adiponectin,,,,,,,,,,,,insulin sensitivity,,,cardiovascular function,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,resistin production,,,,,,,,,,,,,,,,resistin decreases insulin sensitivity and is elevated in type II diabetes,cell,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,,does,X secretion,resistin,,,,,minutes,,circulatory,,,,,,,,,,,,,insulin sensitivity,,,cardiovascular function,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,resistin production,,,,,,,,,,,,,,,,,Organ system,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,resistin,decreases,sensivitity to X,insulin,,,,,minutes,circulatory,"paracrine, circulatory",,,,,,,,,,,,,insulin sensitivity,,,cardiovascular function,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,osteocalcin is produced by osteoblasts and indicates increased bone turnover,cell,bone,bone tissue,UBERON:0002481,osteoblast,osteoblast,CL:0000062,,does,X secretion,osteocalcin,,,"[9, 38]",units = ng/mL,minutes,,paracrine,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,,,,,,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,
