organ,id,cf_asctb_type,label
placenta,UBERON:8600027,AS,stem villus
placenta,UBERON:8600040,AS,stem villous vessel
placenta,UBERON:8600041,AS,villous capillary
placenta,CL:2000062,CT,placental microvascular endothelial cell
placenta,HGNC:3468,B (gene),ESR2
placenta,HGNC:9864,B (gene),RARA
placenta,HGNC:10477,B (gene),RXRA
placenta,UBERON:8600029,AS,immature intermediate villus
placenta,UBERON:0022358,AS,placental blood vessel
placenta,UBERON:8600031,AS,mature intermediate villus
placenta,UBERON:8600030,AS,terminal villus
prostate,UBERON:0002367,AS,prostate gland
prostate,UBERON:0000428,AS,prostate epithelium
prostate,UBERON:0004179,AS,Prostate Glandular Acinus
prostate,CL:0002340,CT,luminal epithelia
prostate,HGNC:7372,B (gene),MSMB
prostate,HGNC:6364,B (gene),KLK3
prostate,HGNC:125,B (gene),ACPP
prostate,CL:0002341,CT,basal epithelia
prostate,HGNC:6442,B (gene),KRT5
prostate,HGNC:6416,B (gene),KRT14
prostate,HGNC:10492,B (gene),S100A2
prostate,CL:0017002,CT,neuroendocrine epithelia
prostate,HGNC:1929,B (gene),CHGA
prostate,HGNC:4605,B (gene),GRP
prostate,HGNC:10575,B (gene),SCG2
prostate,CL:0005006,CT,ionocyte epithelia
prostate,ASCTB-TEMP:ionocyte-epithelia,CT,ionocyte epithelia
prostate,HGNC:3815,B (gene),FOXI1
prostate,HGNC:866,B (gene),ATP6V0A4
prostate,HGNC:2855,B (gene),DGKI
prostate,UBERON:0004184,AS,prostate stroma
prostate,UBERON:0004243,AS,prostate gland smooth muscle
prostate,CL:1000487,CT,prostate smooth muscle
prostate,HGNC:2770,B (gene),DES
prostate,HGNC:145,B (gene),ACTG2
prostate,HGNC:130,B (gene),ACTA2
prostate,CL:1000301,CT,periprostatic fibroblast
prostate,HGNC:612,B (gene),APOD
prostate,HGNC:9592,B (gene),PTGDS
prostate,HGNC:2705,B (gene),DCN
prostate,CL:1000299,CT,interstitial fibroblast
prostate,HGNC:1346,B (gene),C7
prostate,HGNC:7035,B (gene),MFAP4
prostate,UBERON:0004537,AS,vascular system
prostate,UBERON:0001981,AS,blood vessel
prostate,UBERON:0004638,AS,blood vessel endothelium
prostate,CL:0000071,CT,blood vessel endothelial cell
prostate,CL:1000413,CT,endothelial cell of artery
prostate,HGNC:4278,B (gene),GJA4
prostate,HGNC:5472,B (gene),IGFBP3
prostate,HGNC:8823,B (gene),PECAM1
prostate,CL:0002144,CT,capillary endothelial cell
prostate,HGNC:4274,B (gene),GJA1
prostate,HGNC:1375,B (gene),CA4
prostate,CL:0002543,CT,vein endothelial cell
prostate,HGNC:10721,B (gene),SELP
prostate,HGNC:2438,B (gene),CSF3
prostate,UBERON:0004536,AS,lymph vasculature
prostate,UBERON:0001473,AS,lymph vessel
prostate,CL:0002138,CT,endothelial cell of lymphatic vessel
prostate,CL:0009115,CT,lymph node lymphatic vessel endothelial cell
prostate,HGNC:14687,B (gene),LYVE1
prostate,HGNC:3767,B (gene),FLT4
prostate,UBERON:0007798,AS,vascular system
prostate,UBERON:0004237,AS,vascular smooth muscle
prostate,CL:0000359,CT,vascular associated smooth muscle cell
prostate,HGNC:6934,B (gene),MCAM
prostate,HGNC:1663,B (gene),CD36
prostate,CL:0000669,CT,perictye
prostate,HGNC:29836,B (gene),NDUFA4L2
prostate,UBERON:0001335,AS,prostatic urethra
prostate,CL:1000486,CT,basal cell of urothelium
prostate,ASCTB-TEMP:basal-cell-of-prostatic-urethra,CT,basal cell of prostatic urethra
prostate,HGNC:6421,B (gene),KRT15
prostate,CL:4032000,CT,club epithelia
prostate,HGNC:18384,B (gene),SCGB3A1
prostate,HGNC:8968,B (gene),PIGR
prostate,HGNC:13572,B (gene),FCGBP
prostate,CL:0017011,CT,hillock epithelia
prostate,HGNC:6415,B (gene),KRT13
prostate,HGNC:24880,B (gene),LYPD3
prostate,HGNC:384,B (gene),AKR1C1
skeleton,UBERON:0004288,AS,skeleton
skeleton,CL:0001035,CT,bone cell
skeleton,UBERON:0002091,AS,appendicular skeleton
skeleton,UBERON:0003460,AS,arm bone
skeleton,ASCTB-TEMP:free-part-of-arm-bone,AS,free part of arm bone
skeleton,UBERON:0000976,AS,humerus
skeleton,FMA:23356,AS,anatomical neck of humerus
skeleton,UBERON:0010853,AS,capitulum of humerus
skeleton,ASCTB-TEMP:coronoid-fossa-of-humerus,AS,coronoid fossa of humerus
skeleton,FMA:23418,AS,deltoid tuberosity of humerus
skeleton,FMA:23390,AS,greater tubercle of humerus
skeleton,FMA:13304,AS,head of humerus
skeleton,FMA:23396,AS,intertubercular sulcus of humerus
skeleton,FMA:23442,AS,lateral epicondyle of humerus
skeleton,FMA:23436,AS,lateral supracondylar ridge of humerus
skeleton,UBERON:0011188,AS,lesser tubercle of humerus
skeleton,FMA:23441,AS,medial epicondyle of humerus
skeleton,FMA:23435,AS,medial supracondylar ridge of humerus
skeleton,ASCTB-TEMP:olecranon-fossa-of-humerus,AS,olecranon fossa of humerus
skeleton,ASCTB-TEMP:radial-fossa-of-humerus,AS,radial fossa of humerus
skeleton,ASCTB-TEMP:radial-groove-of-humerus,AS,radial groove of humerus
skeleton,FMA:13305,AS,shaft of humerus
skeleton,FMA:23359,AS,surgical neck of humerus
skeleton,UBERON:0000144,AS,trochlea of humerus
skeleton,UBERON:0001423,AS,radius bone
skeleton,ASCTB-TEMP:head-of-radius-of-radius,AS,head of radius of radius
skeleton,FMA:39682,AS,interosseous border of radius
skeleton,ASCTB-TEMP:neck-of-radius-of-radius,AS,neck of radius of radius
skeleton,ASCTB-TEMP:radial-tuberosity-of-radius,AS,radial tuberosity of radius
skeleton,ASCTB-TEMP:shaft-of-radius-of-radius,AS,shaft of radius of radius
skeleton,FMA:23524,AS,styloid process of radius
skeleton,FMA:23530,AS,ulnar notch of radius
skeleton,UBERON:0001424,AS,ulna
skeleton,UBERON:0010994,AS,coronoid process of ulna
skeleton,ASCTB-TEMP:head-of-ulna-of-ulna,AS,head of ulna of ulna
skeleton,FMA:39685,AS,interosseous border of ulna
skeleton,ASCTB-TEMP:olecranon-of-ulna,AS,olecranon of ulna
skeleton,FMA:23618,AS,radial notch of ulna
skeleton,ASCTB-TEMP:shaft-of-ulna-of-ulna,AS,shaft of ulna of ulna
skeleton,UBERON:0011575,AS,styloid process of ulna
skeleton,FMA:23626,AS,supinator crest of ulna
skeleton,ASCTB-TEMP:supinator-fossa-of-ulna,AS,supinator fossa of ulna
skeleton,ASCTB-TEMP:trochlear-notch-of-ulna,AS,trochlear notch of ulna
skeleton,ASCTB-TEMP:ulnar-tuberosity-of-ulna,AS,ulnar tuberosity of ulna
skeleton,UBERON:0005897,AS,hand bone
skeleton,UBERON:0001430,AS,distal carpal bone 1
skeleton,UBERON:0001431,AS,distal carpal bone 2
skeleton,UBERON:0001432,AS,distal carpal bone 3
skeleton,UBERON:0001433,AS,distal carpal bone 4
skeleton,FMA:39978,AS,hook of hamate
skeleton,UBERON:0004337,AS,distal phalanx of digit of hand 1
skeleton,ASCTB-TEMP:base-of-first-distal-phalanx-of-hand,AS,base of first distal phalanx of hand
skeleton,FMA:37609,AS,head of first distal phalanx of hand
skeleton,ASCTB-TEMP:shaft-of-first-distal-phalanx-of-hand,AS,shaft of first distal phalanx of hand
skeleton,ASCTB-TEMP:tuberosity-of-first-distal-phalanx-of-hand,AS,tuberosity of first distal phalanx of hand
skeleton,UBERON:0004311,AS,distal phalanx of digit of hand 2
skeleton,FMA:37505,AS,base of second distal phalanx of hand
skeleton,ASCTB-TEMP:head-of-second-distal-phalanx-of-hand,AS,head of second distal phalanx of hand
skeleton,FMA:37563,AS,shaft of second distal phalanx of hand
skeleton,ASCTB-TEMP:tuberosity-of-second-distal-phalanx-of-hand,AS,tuberosity of second distal phalanx of hand
skeleton,UBERON:0004312,AS,distal phalanx of digit of hand 3
skeleton,FMA:37517,AS,base of third distal phalanx of hand
skeleton,FMA:37633,AS,head of third distal phalanx of hand
skeleton,FMA:37575,AS,shaft of third distal phalanx of hand
skeleton,ASCTB-TEMP:tuberosity-of-third-distal-phalanx-of-hand,AS,tuberosity of third distal phalanx of hand
skeleton,UBERON:0004313,AS,distal phalanx of digit of hand 4
skeleton,FMA:37529,AS,base of fourth distal phalanx of hand
skeleton,FMA:37645,AS,head of fourth distal phalanx of hand
skeleton,FMA:37587,AS,shaft of fourth distal phalanx of hand
skeleton,ASCTB-TEMP:tuberosity-of-fourth-distal-phalanx-of-hand,AS,tuberosity of fourth distal phalanx of hand
skeleton,UBERON:0004314,AS,distal phalanx of digit of hand 5
skeleton,FMA:37541,AS,base of fifth distal phalanx of hand
skeleton,FMA:37657,AS,head of fifth distal phalanx of hand
skeleton,FMA:37599,AS,shaft of fifth distal phalanx of hand
skeleton,ASCTB-TEMP:tuberosity-of-fifth-distal-phalanx-of-hand,AS,tuberosity of fifth distal phalanx of hand
skeleton,UBERON:0001428,AS,lunate
skeleton,UBERON:0003645,AS,metacarpal bone of digit 1
skeleton,FMA:42788,AS,base of first metacarpal bone
skeleton,FMA:42803,AS,head of first metacarpal bone
skeleton,FMA:42869,AS,shaft of first metacarpal bone
skeleton,UBERON:0003646,AS,metacarpal bone of digit 2
skeleton,FMA:42791,AS,base of second metacarpal bone
skeleton,FMA:42806,AS,head of second metacarpal bone
skeleton,FMA:42872,AS,shaft of second metacarpal bone
skeleton,UBERON:0003647,AS,metacarpal bone of digit 3
skeleton,FMA:42794,AS,base of third metacarpal bone
skeleton,FMA:42809,AS,head of third metacarpal bone
skeleton,FMA:42875,AS,shaft of third metacarpal bone
skeleton,UBERON:0003648,AS,metacarpal bone of digit 4
skeleton,FMA:42797,AS,base of fourth metacarpal bone
skeleton,FMA:42812,AS,head of fourth metacarpal bone
skeleton,FMA:42878,AS,shaft of fourth metacarpal bone
skeleton,UBERON:0003649,AS,metacarpal bone of digit 5
skeleton,FMA:42800,AS,base of fifth metacarpal bone
skeleton,FMA:42815,AS,head of fifth metacarpal bone
skeleton,FMA:42881,AS,shaft of fifth metacarpal bone
skeleton,UBERON:0004320,AS,middle phalanx of digit of hand 2
skeleton,FMA:37502,AS,base of second middle phalanx of hand
skeleton,ASCTB-TEMP:head-of-second-middle-phalanx-of-hand,AS,head of second middle phalanx of hand
skeleton,FMA:37560,AS,shaft of second middle phalanx of hand
skeleton,UBERON:0004321,AS,middle phalanx of digit of hand 3
skeleton,FMA:37514,AS,base of third middle phalanx of hand
skeleton,ASCTB-TEMP:head-of-third-middle-phalanx-of-hand,AS,head of third middle phalanx of hand
skeleton,FMA:37572,AS,shaft of third middle phalanx of hand
skeleton,UBERON:0004322,AS,middle phalanx of digit of hand 4
skeleton,FMA:37526,AS,base of fourth middle phalanx of hand
skeleton,FMA:37642,AS,head of fourth middle phalanx of hand
skeleton,FMA:37584,AS,shaft of fourth middle phalanx of hand
skeleton,UBERON:0004323,AS,middle phalanx of digit of hand 5
skeleton,FMA:37538,AS,base of fifth middle phalanx of hand
skeleton,FMA:37654,AS,head of fifth middle phalanx of hand
skeleton,FMA:37596,AS,shaft of fifth middle phalanx of hand
skeleton,UBERON:0001429,AS,pisiform
skeleton,UBERON:0004338,AS,proximal phalanx of digit of hand 1
skeleton,ASCTB-TEMP:base-of-first-proximal-phalanx-of-hand,AS,base of first proximal phalanx of hand
skeleton,FMA:37606,AS,head of first proximal phalanx of hand
skeleton,ASCTB-TEMP:shaft-of-first-proximal-phalanx-of-hand,AS,shaft of first proximal phalanx of hand
skeleton,UBERON:0004328,AS,proximal phalanx of digit of hand 2
skeleton,FMA:37499,AS,base of second proximal phalanx of hand
skeleton,FMA:37615,AS,head of second proximal phalanx of hand
skeleton,FMA:37557,AS,shaft of second proximal phalanx of hand
skeleton,UBERON:0004329,AS,proximal phalanx of digit of hand 3
skeleton,FMA:37511,AS,base of third proximal phalanx of hand
skeleton,FMA:37627,AS,head of third proximal phalanx of hand
skeleton,FMA:37569,AS,shaft of third proximal phalanx of hand
skeleton,UBERON:0004330,AS,proximal phalanx of digit of hand 4
skeleton,FMA:37523,AS,base of fourth proximal phalanx of hand
skeleton,FMA:37639,AS,head of fourth proximal phalanx of hand
skeleton,FMA:37581,AS,shaft of fourth proximal phalanx of hand
skeleton,UBERON:0004331,AS,proximal phalanx of digit of hand 5
skeleton,FMA:37535,AS,base of fifth proximal phalanx of hand
skeleton,FMA:37651,AS,head of fifth proximal phalanx of hand
skeleton,FMA:37593,AS,shaft of fifth proximal phalanx of hand
skeleton,UBERON:0001427,AS,scaphoid
skeleton,ASCTB-TEMP:scaphoid-tubercle-of-scaphoid,AS,scaphoid tubercle of scaphoid
skeleton,UBERON:0002445,AS,ulnare
skeleton,UBERON:0007829,AS,pectoral girdle bone
skeleton,UBERON:0001105,AS,clavicle bone
skeleton,FMA:23300,AS,acromial end of clavicle
skeleton,FMA:23340,AS,acromial facet of clavicle
skeleton,FMA:23322,AS,conoid tubercle of clavicle
skeleton,FMA:23294,AS,shaft of clavicle
skeleton,UBERON:0006805,AS,sternal end of clavicle
skeleton,FMA:23334,AS,sternal facet of clavicle
skeleton,FMA:23343,AS,subclavian groove of clavicle
skeleton,FMA:23325,AS,trapezoid line of clavicle
skeleton,UBERON:0006849,AS,scapula
skeleton,ASCTB-TEMP:acromial-process-of-scapula,AS,acromial process of scapula
skeleton,FMA:23303,AS,clavicular facet of scapula
skeleton,UBERON:0006633,AS,coracoid process of scapula
skeleton,ASCTB-TEMP:glenoid-fossa-of-scapula,AS,glenoid fossa of scapula
skeleton,UBERON:0007175,AS,inferior angle of scapula
skeleton,ASCTB-TEMP:infraglenoid-tubercle-of-scapula,AS,infraglenoid tubercle of scapula
skeleton,ASCTB-TEMP:infraspinous-fossa-of-scapula,AS,infraspinous fossa of scapula
skeleton,UBERON:0007173,AS,lateral border of scapula
skeleton,UBERON:0007174,AS,medial border of scapula
skeleton,ASCTB-TEMP:scapular-neck-of-scapula,AS,scapular neck of scapula
skeleton,ASCTB-TEMP:scapular-notch-of-scapula,AS,scapular notch of scapula
skeleton,ASCTB-TEMP:scapular-spine-of-scapula,AS,scapular spine of scapula
skeleton,ASCTB-TEMP:subscapular-fossa-of-scapula,AS,subscapular fossa of scapula
skeleton,UBERON:0007176,AS,superior angle of scapula
skeleton,FMA:296241,AS,superior border of scapula
skeleton,ASCTB-TEMP:supraglenoid-tubercle-of-scapula,AS,supraglenoid tubercle of scapula
skeleton,ASCTB-TEMP:supraspinous-fossa-of-scapula,AS,supraspinous fossa of scapula
skeleton,UBERON:0005893,AS,leg bone
skeleton,UBERON:0005899,AS,foot bone
skeleton,UBERON:0001450,AS,calcaneus
skeleton,FMA:75330,AS,anterior talar articular surface of calcaneus
skeleton,ASCTB-TEMP:articular-surface-for-cuboid-bone-of-calcaneus,AS,articular surface for cuboid bone of calcaneus
skeleton,ASCTB-TEMP:body-of-calcaneus,AS,body of calcaneus
skeleton,ASCTB-TEMP:calcaneal-sulcus-of-calcaneus,AS,calcaneal sulcus of calcaneus
skeleton,ASCTB-TEMP:calcaneal-tuberosity-of-calcaneus,AS,calcaneal tuberosity of calcaneus
skeleton,ASCTB-TEMP:fibular-trochlea-of-calcaneus,AS,fibular trochlea of calcaneus
skeleton,ASCTB-TEMP:groove-for-tendon-of-flexor-hallucis-longus-muscle-of-calcaneus,AS,groove for tendon of flexor hallucis longus muscle of calcaneus
skeleton,ASCTB-TEMP:lateral-process-of-tuberosity-of-calcaneus,AS,lateral process of tuberosity of calcaneus
skeleton,ASCTB-TEMP:medial-process-of-tuberosity-of-calcaneus,AS,medial process of tuberosity of calcaneus
skeleton,FMA:75331,AS,middle talar articular surface of calcaneus
skeleton,FMA:75332,AS,posterior talar articular surface of calcaneus
skeleton,ASCTB-TEMP:sustentaculum-tali-of-calcaneus,AS,sustentaculum tali of calcaneus
skeleton,UBERON:0001455,AS,cuboid bone
skeleton,ASCTB-TEMP:groove-for-fibularis-longus-tendon-of-cuboid,AS,groove for fibularis longus tendon of cuboid
skeleton,FMA:76642,AS,tuberosity of cuboid
skeleton,UBERON:0004315,AS,distal phalanx of digit of foot 1
skeleton,ASCTB-TEMP:base-of-first-distal-phalanx-of-foot,AS,base of first distal phalanx of foot
skeleton,FMA:33036,AS,head of first distal phalanx of foot
skeleton,FMA:32994,AS,shaft of first distal phalanx of foot
skeleton,UBERON:0004316,AS,distal phalanx of digit of foot 2
skeleton,FMA:32961,AS,base of second distal phalanx of foot
skeleton,ASCTB-TEMP:head-of-second-distal-phalanx-of-foot,AS,head of second distal phalanx of foot
skeleton,FMA:33003,AS,shaft of second distal phalanx of foot
skeleton,UBERON:0004317,AS,distal phalanx of digit of foot 3
skeleton,FMA:32970,AS,base of third distal phalanx of foot
skeleton,FMA:33054,AS,head of third distal phalanx of foot
skeleton,FMA:33012,AS,shaft of third distal phalanx of foot
skeleton,UBERON:0004318,AS,distal phalanx of digit of foot 4
skeleton,FMA:32979,AS,base of fourth distal phalanx of foot
skeleton,FMA:33091,AS,head of fourth distal phalanx of foot
skeleton,FMA:33021,AS,shaft of fourth distal phalanx of foot
skeleton,UBERON:0004319,AS,distal phalanx of digit of foot 5
skeleton,FMA:32988,AS,base of fifth distal phalanx of foot
skeleton,FMA:33106,AS,head of fifth distal phalanx of foot
skeleton,FMA:33030,AS,shaft of fifth distal phalanx of foot
skeleton,UBERON:0001452,AS,distal tarsal bone 1
skeleton,UBERON:0001453,AS,distal tarsal bone 2
skeleton,UBERON:0001454,AS,distal tarsal bone 3
skeleton,UBERON:0003650,AS,metatarsal bone of digit 1
skeleton,FMA:42963,AS,base of first metatarsal bone
skeleton,FMA:42983,AS,head of first metatarsal bone
skeleton,FMA:43007,AS,shaft of first metatarsal bone
skeleton,UBERON:0003651,AS,metatarsal bone of digit 2
skeleton,FMA:42964,AS,base of second metatarsal bone
skeleton,FMA:42986,AS,head of second metatarsal bone
skeleton,FMA:43008,AS,shaft of second metatarsal bone
skeleton,UBERON:0003652,AS,metatarsal bone of digit 3
skeleton,FMA:42965,AS,base of third metatarsal bone
skeleton,FMA:42998,AS,head of third metatarsal bone
skeleton,FMA:43009,AS,shaft of third metatarsal bone
skeleton,UBERON:0003653,AS,metatarsal bone of digit 4
skeleton,FMA:42966,AS,base of fourth metatarsal bone
skeleton,FMA:42999,AS,head of fourth metatarsal bone
skeleton,FMA:43010,AS,shaft of fourth metatarsal bone
skeleton,UBERON:0003654,AS,metatarsal bone of digit 5
skeleton,FMA:42967,AS,base of fifth metatarsal bone
skeleton,FMA:43000,AS,head of fifth metatarsal bone
skeleton,FMA:43011,AS,shaft of fifth metatarsal bone
skeleton,FMA:76644,AS,tuberosity of fifth metatarsal bone
skeleton,UBERON:0004324,AS,middle phalanx of digit of foot 2
skeleton,FMA:32958,AS,base of second middle phalanx of foot
skeleton,ASCTB-TEMP:head-of-second-middle-phalanx-of-foot,AS,head of second middle phalanx of foot
skeleton,FMA:33000,AS,shaft of second middle phalanx of foot
skeleton,UBERON:0004325,AS,middle phalanx of digit of foot 3
skeleton,FMA:32967,AS,base of third middle phalanx of foot
skeleton,FMA:33051,AS,head of third middle phalanx of foot
skeleton,FMA:33009,AS,shaft of third middle phalanx of foot
skeleton,UBERON:0004326,AS,middle phalanx of digit of foot 4
skeleton,FMA:32976,AS,base of fourth middle phalanx of foot
skeleton,FMA:33088,AS,head of fourth middle phalanx of foot
skeleton,FMA:33018,AS,shaft of fourth middle phalanx of foot
skeleton,UBERON:0004327,AS,middle phalanx of digit of foot 5
skeleton,FMA:32985,AS,base of fifth middle phalanx of foot
skeleton,FMA:33103,AS,head of fifth middle phalanx of foot
skeleton,FMA:33027,AS,shaft of fifth middle phalanx of foot
skeleton,UBERON:0001451,AS,navicular bone of foot
skeleton,FMA:34782,AS,tuberosity of navicular
skeleton,UBERON:0004332,AS,proximal phalanx of digit of foot 1
skeleton,ASCTB-TEMP:base-of-first-proximal-phalanx-of-foot,AS,base of first proximal phalanx of foot
skeleton,FMA:33033,AS,head of first proximal phalanx of foot
skeleton,FMA:32991,AS,shaft of first proximal phalanx of foot
skeleton,UBERON:0004333,AS,proximal phalanx of digit of foot 2
skeleton,FMA:32955,AS,base of second proximal phalanx of foot
skeleton,FMA:33039,AS,head of second proximal phalanx of foot
skeleton,FMA:32997,AS,shaft of second proximal phalanx of foot
skeleton,UBERON:0004334,AS,proximal phalanx of digit of foot 3
skeleton,FMA:32964,AS,base of third proximal phalanx of foot
skeleton,FMA:33048,AS,head of third proximal phalanx of foot
skeleton,FMA:33006,AS,shaft of third proximal phalanx of foot
skeleton,UBERON:0004335,AS,proximal phalanx of digit of foot 4
skeleton,FMA:32973,AS,base of fourth proximal phalanx of foot
skeleton,FMA:33085,AS,head of fourth proximal phalanx of foot
skeleton,FMA:33015,AS,shaft of fourth proximal phalanx of foot
skeleton,UBERON:0004336,AS,proximal phalanx of digit of foot 5
skeleton,FMA:32982,AS,base of fifth proximal phalanx of foot
skeleton,FMA:33100,AS,head of fifth proximal phalanx of foot
skeleton,FMA:33024,AS,shaft of fifth proximal phalanx of foot
skeleton,UBERON:0002395,AS,talus
skeleton,FMA:33635,AS,head of talus
skeleton,FMA:33651,AS,lateral process of talus
skeleton,UBERON:0015180,AS,neck of talus
skeleton,FMA:33650,AS,posterior process of talus
skeleton,FMA:33638,AS,trochlea of talus
skeleton,ASCTB-TEMP:free-part-of-leg-bone,AS,free part of leg bone
skeleton,UBERON:0000981,AS,femur
skeleton,FMA:32870,AS,adductor tubercle of femur
skeleton,ASCTB-TEMP:gluteal-tuberosity-of-femur,AS,gluteal tuberosity of femur
skeleton,FMA:32852,AS,greater trochanter of femur
skeleton,UBERON:0006767,AS,head of femur
skeleton,FMA:43748,AS,intercondylar fossa of femur
skeleton,ASCTB-TEMP:intercondylar-notch-of-femur,AS,intercondylar notch of femur
skeleton,FMA:43706,AS,intertrochanteric crest of femur
skeleton,UBERON:0009985,AS,lateral condyle of femur
skeleton,UBERON:0009986,AS,lateral epicondyle of femur
skeleton,FMA:43718,AS,lateral lip of linea aspera of femur
skeleton,FMA:32853,AS,lesser trochanter of femur
skeleton,FMA:43715,AS,linea aspera of femur
skeleton,UBERON:0009984,AS,medial condyle of femur
skeleton,UBERON:0009987,AS,medial epicondyle of femur
skeleton,FMA:43719,AS,medial lip of linea aspera of femur
skeleton,UBERON:0007119,AS,neck of femur
skeleton,ASCTB-TEMP:pectinal-line-of-femur,AS,pectinal line of femur
skeleton,FMA:75328,AS,popliteal surface of femur
skeleton,FMA:43709,AS,quadrate tubercle of femur
skeleton,FMA:32847,AS,shaft of femur
skeleton,FMA:43703,AS,trochanteric fossa of femur
skeleton,UBERON:0001446,AS,fibula
skeleton,FMA:33729,AS,head of fibula
skeleton,UBERON:0012291,AS,lateral malleolus of fibula
skeleton,UBERON:0018673,AS,neck of fibula
skeleton,FMA:33738,AS,shaft of fibula
skeleton,UBERON:0002446,AS,patella
skeleton,UBERON:0000979,AS,tibia
skeleton,ASCTB-TEMP:anterolateral-tubercle-of-tibia,AS,anterolateral tubercle of tibia
skeleton,ASCTB-TEMP:fibular-facet-of-tibia,AS,fibular facet of tibia
skeleton,ASCTB-TEMP:fibular-notch-of-tibia,AS,fibular notch of tibia
skeleton,FMA:43761,AS,intercondylar eminence of tibia
skeleton,ASCTB-TEMP:interosseus-border-of-tibia,AS,interosseus border of tibia
skeleton,UBERON:0009991,AS,lateral condyle of tibia
skeleton,UBERON:0009990,AS,medial condyle of tibia
skeleton,ASCTB-TEMP:medial-malleolus-of-tibia,AS,medial malleolus of tibia
skeleton,FMA:33125,AS,shaft of tibia
skeleton,ASCTB-TEMP:soleal-line-of-tibia,AS,soleal line of tibia
skeleton,ASCTB-TEMP:tibial-plateau-of-tibia,AS,tibial plateau of tibia
skeleton,ASCTB-TEMP:tibial-tuberosity-of-tibia,AS,tibial tuberosity of tibia
skeleton,UBERON:0007830,AS,pelvic girdle bone/zone
skeleton,UBERON:0001272,AS,os coxa
skeleton,ASCTB-TEMP:acetabular-fossa-of-os-coxa,AS,acetabular fossa of os coxa
skeleton,ASCTB-TEMP:acetabular-notch-of-os-coxa,AS,acetabular notch of os coxa
skeleton,ASCTB-TEMP:acetabulum-of-os-coxa,AS,acetabulum of os coxa
skeleton,ASCTB-TEMP:anterior-gluteal-line-of-ilium-of-os-coxa,AS,anterior gluteal line of ilium of os coxa
skeleton,ASCTB-TEMP:anterior-inferior-iliac-spine-of-ilium-of-os-coxa,AS,anterior inferior iliac spine of ilium of os coxa
skeleton,ASCTB-TEMP:anterior-superior-iliac-spine-of-ilium-of-os-coxa,AS,anterior superior iliac spine of ilium of os coxa
skeleton,ASCTB-TEMP:arcuate-line-of-ilium-of-os-coxa,AS,arcuate line of ilium of os coxa
skeleton,ASCTB-TEMP:auricular-surface-of-ilium-of-os-coxa,AS,auricular surface of ilium of os coxa
skeleton,ASCTB-TEMP:gluteal-surface-of-ilium-of-os-coxa,AS,gluteal surface of ilium of os coxa
skeleton,ASCTB-TEMP:greater-sciatic-notch-of-ilium-of-os-coxa,AS,greater sciatic notch of ilium of os coxa
skeleton,ASCTB-TEMP:iliac-crest-of-ilium-of-os-coxa,AS,iliac crest of ilium of os coxa
skeleton,ASCTB-TEMP:iliac-fossa-of-ilium-of-os-coxa,AS,iliac fossa of ilium of os coxa
skeleton,ASCTB-TEMP:iliac-tubercle-of-ilium-of-os-coxa,AS,iliac tubercle of ilium of os coxa
skeleton,ASCTB-TEMP:iliac-tuberosity-of-ilium-of-os-coxa,AS,iliac tuberosity of ilium of os coxa
skeleton,ASCTB-TEMP:iliopubic-ramus-of-os-coxa,AS,iliopubic ramus of os coxa
skeleton,ASCTB-TEMP:inferior-pubic-ramus-of-pubis-of-os-coxa,AS,inferior pubic ramus of pubis of os coxa
skeleton,ASCTB-TEMP:ischial-body-of-ischium-of-os-coxa,AS,ischial body of ischium of os coxa
skeleton,ASCTB-TEMP:ischial-ramus-of-ischium-of-os-coxa,AS,ischial ramus of ischium of os coxa
skeleton,ASCTB-TEMP:ischial-spine-of-ischium-of-os-coxa,AS,ischial spine of ischium of os coxa
skeleton,ASCTB-TEMP:ischial-tuberosity-of-ischium-of-os-coxa,AS,ischial tuberosity of ischium of os coxa
skeleton,ASCTB-TEMP:ischiopubic-ramus-of-os-coxa,AS,ischiopubic ramus of os coxa
skeleton,ASCTB-TEMP:lesser-sciatic-notch-of-ischium-of-os-coxa,AS,lesser sciatic notch of ischium of os coxa
skeleton,ASCTB-TEMP:lunate-surface-of-os-coxa,AS,lunate surface of os coxa
skeleton,ASCTB-TEMP:obturator-foramen-of-os-coxa,AS,obturator foramen of os coxa
skeleton,ASCTB-TEMP:obturator-groove-of-pubis-of-os-coxa,AS,obturator groove of pubis of os coxa
skeleton,ASCTB-TEMP:pecten-pubis-of-pubis-of-os-coxa,AS,pecten pubis of pubis of os coxa
skeleton,ASCTB-TEMP:posterior-gluteal-line-of-ilium-of-os-coxa,AS,posterior gluteal line of ilium of os coxa
skeleton,ASCTB-TEMP:posterior-inferior-iliac-spine-of-ilium-of-os-coxa,AS,posterior inferior iliac spine of ilium of os coxa
skeleton,ASCTB-TEMP:posterior-superior-iliac-spine-of-ilium-of-os-coxa,AS,posterior superior iliac spine of ilium of os coxa
skeleton,ASCTB-TEMP:pubic-body-of-pubis-of-os-coxa,AS,pubic body of pubis of os coxa
skeleton,ASCTB-TEMP:pubic-crest-of-pubis-of-os-coxa,AS,pubic crest of pubis of os coxa
skeleton,ASCTB-TEMP:pubic-symphysis-of-pubis-of-os-coxa,AS,pubic symphysis of pubis of os coxa
skeleton,ASCTB-TEMP:pubic-tubercle-of-pubis-of-os-coxa,AS,pubic tubercle of pubis of os coxa
