Whole Person Physiome Table for Integumentary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Brian Capell,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-7036-8359,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Fitzpatrick’s Dermatology (9e, 2019). ISBN 978-0-07-183779-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,12/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Tissue-Specific Gene Expression,gene expression,GO:0010467,Maintain cell-type–specific protein profiles,,,,,,,,,,,,,,,,,,,"Selective activation of genes (e.g., KRT14 in basal keratinocytes)",Cell,skin of body,skin of body,UBERON:0002097,Basal keratinocytes,basal cell,CL:0000646,,does,Induction of X by Y, Cell-type–specific protein profile maintenance,"Selective activation of genes (e.g., KRT14 in basal keratinocytes)",,,Intra-organ,Hours–Days,"Immunostaining, RNA expression",,,,,,,,,,,,Keratinocyte differentiation signals regulate expression,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Transcription & mRNA Processing,mRNA processing,GO:0006397,Produce correct and stable transcripts,,,,,,,,,,,,,,,,,,,RNA Pol II transcription to capping to splicing to poly-A addition,Cell,skin of body,skin of body,UBERON:0002097,All nucleated cells,,,,does,Induction of X by Y, Accurate and stable transcript production,RNA Pol II transcription to capping to splicing to poly-A addition,,,Intra-organ,Seconds–Minutes,"RNA sequencing, qPCR",,,,,,,,,,,,Coupled transcription–splicing–processing complex,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,mRNA Quality Control (NMD),mitochondrial protein quality control,GO:0141164,Prevent translation of truncated or harmful proteins,,,,,,,,,,,,,,,,,,,Nonsense-mediated decay identifies premature stop codons,Cell,skin of body,skin of body,UBERON:0002097,All nucleated cells,,,,does,Induction of X by Y, Truncated or harmful protein translation prevention,Nonsense-mediated decay identifies premature stop codons,,,Intra-organ,Minutes–Hours,NMD reporter assays,,,,,,,,,,,,Detects premature stop upstream of exon junction complex,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Alternative Splicing,mRNA alternative trans-splicing,GO:0000366,Increase proteomic diversity & regulate isoform expression,gene expression,GO:0010467,,,,,,,,,,,,,,,,,Spliceosome-mediated exon inclusion/exclusion,Cell,skin of body,skin of body,UBERON:0002097,Tissue-specific cells,connective tissue cell,CL:0002320,,does,Induction of X by Y, Proteomic diversity enhancement and isoform expression regulation,Spliceosome-mediated exon inclusion/exclusion,,,Intra-organ,Minutes–Hours,Isoform-resolved RNA-seq,,,,,,,,,,,,"Regulated by RNA-binding proteins, signaling cues",,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Gene Structure–Expression Coupling,gene expression,GO:0010467,Optimize stability & translational efficiency,translational attenuation,GO:0009386,,,,,,,,,,,,,,,,,5' cap binding,Cell,skin of body,skin of body,UBERON:0002097,All nucleated cells,,,,does,Induction of X by Y, Transcript stability and translational efficiency optimization,5' cap binding,,,Intra-organ,Minutes,mRNA stability assays,,,,,,,,,,,,mRNA modifications affect translation initiation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Gene Structure–Expression Coupling,gene expression,GO:0010467,Optimize stability & translational efficiency,translational attenuation,GO:0009386,,,,,,,,,,,,,,,,,poly-A tail protection & export,Cell,skin of body,skin of body,UBERON:0002097,All nucleated cells,,,,does,Induction of X by Y, Transcript stability and translational efficiency optimization,poly-A tail protection & export,,,Intra-organ,Minutes,mRNA stability assays,,,,,,,,,,,,mRNA modifications affect translation initiation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Chromosome Organization,chromosome organization,GO:0051276,Enable correct gene dosage & genomic stability,genomic imprinting,GO:0071514,,,,,,,,,,,,,,,,,p/q arm architecture,Cell,skin of body,skin of body,UBERON:0002097,Dividing cells,skin sebocyte,CL:0002140,,does,Induction of X by Y, Correct gene dosage and genomic stability enablement,p/q arm architecture,,,Intra-organ,Seconds–Minutes (during mitosis),"Cytogenetics, karyotyping",,,,,,,,,,,,Microtubule–kinetochore interaction during mitosis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Chromosome Organization,chromosome organization,GO:0051276,Enable correct gene dosage & genomic stability,genomic imprinting,GO:0071514,,,,,,,,,,,,,,,,,centromere–kinetochore attachment,Cell,skin of body,skin of body,UBERON:0002097,Dividing cells,skin sebocyte,CL:0002140,,does,Induction of X by Y, Correct gene dosage and genomic stability enablement,centromere–kinetochore attachment,,,Intra-organ,Seconds–Minutes (during mitosis),"Cytogenetics, karyotyping",,,,,,,,,,,,Microtubule–kinetochore interaction during mitosis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Genetics in Relation to the Skin,skin morphogenesis,GO:0043589,Genome Maintenance,chromosome organization,GO:0051276,Preserve transcriptional fidelity,maintenance of transcriptional fidelity during transcription elongation,GO:0001192,,,,,,,,,,,,,,,,,RNA Pol II proofreading & quality checkpoints,Cell,skin of body,skin of body,UBERON:0002097,All nucleated cells,,,,does,Induction of X by Y, Transcriptional fidelity preservation,RNA Pol II proofreading & quality checkpoints,,,Intra-organ,Seconds–Minutes,Transcription error rate assays,,,,,,,,,,,,Coordination with splicing & NMD,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,18,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Epidermal melanocyte distribution,mitochondrion distribution,GO:0048311,Baseline pigmentation & UV protection,UV protection,GO:0009650,,,,,,,,,,,,,,,,,Melanocytes synthesize melanin and supply keratinocytes,Tissue,"Basal epidermis, DEJ",skin epidermis,UBERON:0001003,"Basal epidermis, DEJ",skin epidermis,UBERON:0001003,,does,Induction of X by Y, Baseline pigmentation and UV protection,Melanocytes synthesize melanin and supply keratinocytes,,,Intra-organ,Weeks,"Skin tone, histology",,,,,,,,,,,,Basal melanocyte network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Epidermal melanin unit,melanin metabolic process,GO:0006582,Coordinated pigment distribution,,,,,,,,,,,,,,,,,,,One melanocyte transfers melanosomes to ~40 keratinocytes,Cell,skin of body,skin of body,UBERON:0002097,"Melanocyte, keratinocyte",melanocyte of skin,CL:1000458,,does,Induction of X by Y, Coordinated pigment distribution,One melanocyte transfers melanosomes to ~40 keratinocytes,,,Intra-organ,Weeks,Tanning response,,,,,,,,,,,,Melanocyte–keratinocyte unit,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Regional melanocyte density,tripartite regional subdivision,GO:0007351,Site-specific pigmentation,sex-specific pigmentation,GO:0048071,,,,,,,,,,,,,,,,,Density/activity varies by anatomic site,Organ,"Face, genital, trunk skin",skin of face,UBERON:1000021,"Face, genital, trunk skin",skin of face,UBERON:1000021,,does,Induction of X by Y, Site-specific pigmentation,Density/activity varies by anatomic site,,,Intra-organ,Years,Regional pigmentation,,,,,,,,,,,,Site-specific melanocyte distribution,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Sun-exposed melanocyte activation,melanocyte differentiation,GO:0030318,Photoadaptive pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,"Chronic UV increases melanocyte size, dendricity, melanin",Organ,skin of body,skin of body,UBERON:0002097,skin of body,skin of body,UBERON:0002097,,does,Induction of X by Y, Photoadaptive pigmentation,"Chronic UV increasing melanocyte size, dendricity, melanin",,,Intra-organ,Weeks–years,"Tanning intensity, photoaging",,,,,,,,,,,,Chronic UV activation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Follicular McSC reservoir,nutrient reservoir activity,GO:0045735,Epidermal repigmentation,,,,,,,,,,,,,,,,,,,Follicular McSCs migrate to epidermis after injury/UVB,Tissue,Hair follicle bulge/sHG,hair follicle bulge,UBERON:0005975,Hair follicle bulge/sHG,hair follicle bulge,UBERON:0005975,,does,Induction of X by Y, Epidermal repigmentation,Follicular McSCs migrate to epidermis after injury/UVB,,,Intra-organ,Days–weeks,Vitiligo perifollicular repigmentation,,,,,,,,,,,,Follicular melanocyte stem cell pool,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Hair pigment cycle,hair cycle,GO:0042633,Hair shaft pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,McSC activation to melanocyte maturation to hair pigment,Tissue,"Hair bulb, follicle",bulb of hair follicle,UBERON:0005932,"Hair bulb, follicle",bulb of hair follicle,UBERON:0005932,,does,Induction of X by Y, Hair shaft pigmentation,McSC activation to melanocyte maturation to hair pigment,,,Intra-organ,Weeks–years,Hair color,,,,,,,,,,,,Hair-cycle pigment unit,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Age-related hair graying,age-related resistance,GO:0090644,Age-dependent depigmentation,,,,,,,,,,,,,,,,,,,McSC exhaustion via aberrant differentiation,Tissue,Follicle bulge,hair follicle bulge,UBERON:0005975,Follicle bulge,hair follicle bulge,UBERON:0005975,,does,Induction of X by Y, Age-dependent depigmentation,McSC exhaustion via aberrant differentiation,,,Intra-organ,Years,Gray hair onset,,,,,,,,,,,,Age-related stem cell loss,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Acral melanocyte niche,melanocyte differentiation,GO:0030318,Acral pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,McSCs located in eccrine duct lower permanent portion,Tissue,Eccrine gland base,eccrine sweat gland,UBERON:0000423,Eccrine gland base,eccrine sweat gland,UBERON:0000423,,does,Induction of X by Y, Acral pigmentation,McSCs located in eccrine duct lower permanent portion,,,Intra-organ,Years,"Acral pigmentation, acral melanoma pattern",,,,,,,,,,,,Eccrine niche melanocyte pool,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Ocular melanocytes,maintenance of lens transparency,GO:0036438,Ocular pigmentation & UV defense,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,Production of melanin in uvea and RPE,Cell,skin of body,skin of body,UBERON:0002097,"Melanocyte, RPE",melanocyte of skin,CL:1000458,,does,Induction of X by Y, Ocular pigmentation and UV defense,Production of melanin in uvea and RPE,,,Intra-organ,Years,"Iris color, AMD risk",,,,,,,,,,,,Ocular melanocyte function,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Cochlear melanocytes,cochlear nucleus development,GO:0021747,Hearing maintenance,ear development,GO:0043583,,,,,,,,,,,,,,,,,Maintain stria vascularis ionic environment,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Hearing maintenance,Maintain stria vascularis ionic environment,,,Intra-organ,Years,Audiometry,Pure tone threshold audiometry panel,89015-2,,,,,,,,,,Cochlear melanocyte role,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Cardiac/CNS melanocytes,central nervous system development,GO:0007417,Local physiological modulation,,,,,,,,,,,,,,,,,,,Participate in cardiac electrophysiology & immune signaling,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Local physiological modulation,Participate in cardiac electrophysiology & immune signaling,,,Intra-organ,Years,"Arrhythmia risk, CNS inflammation",,,,,,,,,,,,Cardiac/CNS melanocyte function,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Neural crest melanocyte origin,neural crest formation,GO:0014029,Lineage establishment,,,,,,,,,,,,,,,,,,,Neural crest cells commit to melanocyte fate,Cell,skin of body,skin of body,UBERON:0002097,Neural crest cell,neural crest cell,CL:0011012,,does,Induction of X by Y, Lineage establishment,Neural crest cells commit to melanocyte fate,,,Intra-organ,Weeks,Congenital pigment disorders,,,,,,,,,,,,Neural crest lineage decision,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Dorsolateral melanoblast migration,dorsolateral trunk neural crest cell migration,GO:0036485,Skin melanocyte colonization,,,,,,,,,,,,,,,,,,,Melanoblasts migrate between dermis to epidermis,Cell,skin of body,skin of body,UBERON:0002097,Melanoblast,melanoblast,CL:0000541,,does,Induction of X by Y, Skin melanocyte colonization,Melanoblasts migrate between dermis to epidermis,,,Intra-organ,Weeks,Coat/skin pigmentation pattern,,,,,,,,,,,,Dorsolateral migration pathway,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Schwann-cell–derived melanocytes,Schwann cell microvillus,GO:0097454,Second-wave melanocyte origin,,,,,,,,,,,,,,,,,,,SCPs convert into melanocytes along nerves,Cell,skin of body,skin of body,UBERON:0002097,"SCP, melanocyte",melanocyte of skin,CL:1000458,,does,Induction of X by Y, Second-wave melanocyte origin,SCPs convert into melanocytes along nerves,,,Intra-organ,Weeks,Melanoma subtype traits,,,,,,,,,,,,Schwann-derived melanocyte pool,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Rac1-dependent motility,cilium-dependent cell motility,GO:0060285,Melanoblast migration,cerebral cortex tangential migration using cell-cell interactions,GO:0021823,,,,,,,,,,,,,,,,,Rac1 regulates lamellipodia and cytoskeletal remodeling,Cell,skin of body,skin of body,UBERON:0002097,"Melanoblast, melanoma cell",melanoblast,CL:0000541,,does,Induction of X by Y, Melanoblast migration,Rac1 regulates lamellipodia and cytoskeletal remodeling,,,Intra-organ,Hours–days,"Pigment defects, metastasis",,,,,,,,,,,,Rac1 signaling,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Eumelanin synthesis,translesion synthesis,GO:0019985,Photoprotective pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,Tyr to DQ to dopachrome to DHI/DHICA to eumelanin,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Photoprotective pigmentation,Tyr to DQ to dopachrome to DHI/DHICA to eumelanin,,,Intra-organ,Hours–days,Dark skin/hair phenotype,,,,,,,,,,,,Eumelanin synthesis pathway,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Pheomelanin synthesis,translesion synthesis,GO:0019985,Red/yellow pigmentation,pigmentation,GO:0043473,,,,,,,,,,,,,,,,,DQ + cysteine/glutathione to benzothiazoles to pheomelanin,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Red/yellow pigmentation,DQ and cysteine/glutathione to benzothiazoles to pheomelanin,,,Intra-organ,Hours–days,"Red hair, freckled phenotype",,,,,,,,,,,,Pheomelanin synthesis pathway,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Melanin UV shielding,melanin metabolic process,GO:0006582,UV protection,UV protection,GO:0009650,,,,,,,,,,,,,,,,,Melanin absorbs/scatters UV to reduce DNA damage,Cell,skin of body,skin of body,UBERON:0002097,"Melanocyte, keratinocyte",melanocyte of skin,CL:1000458,,does,Induction of X by Y, UV protection,Melanin absorbs/scatters UV to reduce DNA damage,,,Intra-organ,Seconds–minutes,"CPD count, MED, SPF-like effect",,,,,,,,,,,,Melanin UV shielding,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Eumelanin ROS scavenging,reactive oxygen species metabolic process,GO:0072593,Antioxidant defense,antioxidant activity,GO:0016209,,,,,,,,,,,,,,,,,Eumelanin neutralizes UV-induced ROS,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte,CL:0000148,,does,Induction of X by Y, Antioxidant defense,Eumelanin neutralizes UV-induced ROS,,,Intra-organ,Seconds–minutes,Oxidative markers,,,,,,,,,,,,Eumelanin ROS scavenging,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Pheomelanin ROS generation,reactive oxygen species metabolic process,GO:0072593,Pro-oxidative damage,,,,,,,,,,,,,,,,,,,Pheomelanin generates ROS to delayed CPDs,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte,CL:0000148,,does,Induction of X by Y, Pro-oxidative damage,Pheomelanin generates ROS to delayed CPDs,,,Intra-organ,Minutes–hours,Melanoma risk,,,,,,,,,,,,Pheomelanin ROS generation,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,PMEL fibril scaffold,supramolecular fiber,GO:0099512,Melanosome architecture,melanosome,GO:0042470,,,,,,,,,,,,,,,,,PMEL forms amyloid fibrils supporting pigment deposition,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Melanosome architecture,PMEL forms amyloid fibrils supporting pigment deposition,,,Intra-organ,Hours,EM melanosome staging,,,,,,,,,,,,PMEL fibril scaffold,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Melanosome maturation,melanosome,GO:0042470,Pigment organelle development,organelle,GO:0043226,,,,,,,,,,,,,,,,,Melanosome transitions from stage I to IV,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Pigment organelle development,Melanosome transitions from stage I to IV,,,Intra-organ,Hours–days,Melanin density,,,,,,,,,,,,Melanosome maturation cascade,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,BLOC/AP-3 cargo routing,BLOC-3 complex,GO:0031085,Proper enzyme trafficking,vesicle cytoskeletal trafficking,GO:0099518,,,,,,,,,,,,,,,,,Tyr/TYRP1/DCT routed via recycling endosome to melanosome,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Enzyme trafficking regulation,Tyr/TYRP1/DCT routed via recycling endosome to melanosome,,,Intra-organ,Hours,HPS hypopigmentation,,,,,,,,,,,,Melanosome enzyme trafficking,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,SNARE-mediated fusion,SNARE binding,GO:0000149,Vesicle–melanosome fusion,melanosome,GO:0042470,,,,,,,,,,,,,,,,,VAMP7 enables fusion of TYRP1-containing carriers,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Vesicle–melanosome fusion,VAMP7 enables fusion of TYRP1-containing carriers,,,Intra-organ,Seconds–minutes,Trafficking defects,,,,,,,,,,,,SNARE-dependent cargo delivery,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Microtubule melanosome transport,melanosome transport,GO:0032402,Central → peripheral transport,,,,,,,,,,,,,,,,,,,Kinesin/dynein shuttle melanosomes along microtubules,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Central-to-peripheral intracellular transport,Kinesin/dynein shuttle melanosomes along microtubules,,,Intra-organ,Minutes–hours,Melanosome distribution pattern,,,,,,,,,,,,Microtubule-based transport,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
Pigmentation and Melanocyte Biology,pigmentation,GO:0043473,Actin-based peripheral capture,actin filament-based transport,GO:0099515,Dendrite tip anchoring,dendrite,GO:0030425,,,,,,,,,,,,,,,,,Rab27a–Mlph–MyoVa complex retains melanosomes,Cell,skin of body,skin of body,UBERON:0002097,Melanocyte,melanocyte of skin,CL:1000458,,does,Induction of X by Y, Dendrite tip anchoring,Rab27a–Mlph–MyoVa complex retains melanosomes,,,Intra-organ,Minutes–hours,Griscelli phenotype,,,,,,,,,,,,Rab27a complex anchoring,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,20,,,,,,,,,
