Whole Person Physiome Table for Nervous System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Richard Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,1/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,parasympathetic nerve depolarization,decreases,diastolic blood pressure,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,parasympathetic nerve depolarization,increases,diameter,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,parasympathetic nerve depolarization,increases,diameter,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,parasympathetic nerve depolarization,decreases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,parasympathetic nerve depolarization,decreases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,detection of X,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,termperature,decreases,systolic blood pressure,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,termperature,decreases,diastolic blood pressure,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,termperature,increases,diameter,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,termperature,increases,diameter,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,termperature,decreases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,temperature homeostasis,temperature homeostasis,GO:0001659,vasodilation,vasodilation,GO:0042311,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,termperature,decreases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,regulation of dopamine secretion,regulation of dopamine secretion,GO:0014059,,,,,,,X release,,,,,,,,,,Nigrostriatal pathway activation,tissue,brainstem,brainstem,UBERON:0002298,substantia nigra,substantia nigra,UBERON:0002038,,does,X secretion,dopamine,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,cell,striatum,striatum,UBERON:0002435,direct pathway medium spiny neuron,direct pathway medium spiny neuron,CL:4023026,,does ,depolarization,,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,cell,striatum,striatum,UBERON:0002435,direct pathway medium spiny neuron,direct pathway medium spiny neuron,CL:4023026,,does ,X secretion,GABA,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,cell,striatum,striatum,UBERON:0002435,direct pathway medium spiny neuron,direct pathway medium spiny neuron,CL:4023026,dopamine,increases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,cell,striatum,striatum,UBERON:0002435,direct pathway medium spiny neuron,direct pathway medium spiny neuron,CL:4023026,depolarization,increases,X secretion,GABA,,,,,milliseconds,autocrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,tissue,globus pallidus,globus pallidus,UBERON:0001875,medial globus pallidus,medial globus pallidus,UBERON:0002477,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,tissue,globus pallidus,globus pallidus,UBERON:0001875,medial globus pallidus,medial globus pallidus,UBERON:0002477,GABA,decreases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor behavior,motor behavior,GO:0061744,,,,,,,,,,,,,,,,,,,,,tissue,nucleus of dorsal thalamus,nucleus of dorsal thalamus,UBERON:0015233,ventral lateral nucleus of thalamus,ventral lateral nucleus of thalamus,UBERON:0001925,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,motor control,regulation of movement,GO:0042981,,,,,,,,,,depolarization,,,,,,,,,,"Activation of the D1 pathway by striatal dopaminergic depolarization leads to GABAergic inhibition of the globus pallidus, which in turn disinhibits and allows for the activation of the thalamus",tissue,nucleus of dorsal thalamus,nucleus of dorsal thalamus,UBERON:0015233,ventral lateral nucleus of thalamus,ventral lateral nucleus of thalamus,UBERON:0001925,medial globus pallidus depolarization,decreases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,rhythm generation,,,,,,,,,,the phrenic nerve innervates the diaphragm to control breathing,tissue,cervical spinal cord,cervical spinal cord,UBERON:0002726,phrenic nerve,phrenic nerve,UBERON:0001844,,does,innervation of X,diaphragm,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,,,,,,,,,,,,tissue,respiratory system muscle,respiratory system muscle,UBERON:0003831,diaphragm,diaphragm,UBERON:0001103,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,,,,,,,,,,,,tissue,respiratory system muscle,respiratory system muscle,UBERON:0003831,diaphragm,diaphragm,UBERON:0001103,phrenic nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,,,,,,,,,,,,tissue,respiratory system muscle,respiratory system muscle,UBERON:0003831,diaphragm,diaphragm,UBERON:0001103,phrenic nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,,,,,,,,,,,,tissue,respiratory system muscle,respiratory system muscle,UBERON:0003831,diaphragm,diaphragm,UBERON:0001103,phrenic nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,regulation of aerobic respiration,regulation of aerobic respiration,GO:1903715,,,,,,,,,,,,,,,,,,tissue,thoracic cavity,thoracic cavity,UBERON:0002244,lung,lung,UBERON:0002048,diaphragm contraction,increases,volume,,,,,,seconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,,,,,,,,,,,"mechanoreceptors in the wall of the bladder sense distension, signal back to the hypogastric nerve, and allow letdown via the detrusor muscle",tissue,wall of urinary bladder,wall of urinary bladder,UBERON:0001256,mechanoreceptor,mechanoreceptor,UBERON:0012449,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,,,,,,,,,,,,tissue,wall of urinary bladder,wall of urinary bladder,UBERON:0001256,mechanoreceptor,mechanoreceptor,UBERON:0012449,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,,,,,,,,,,,,tissue,wall of urinary bladder,wall of urinary bladder,UBERON:0001256,mechanoreceptor,mechanoreceptor,UBERON:0012449,pressure,increases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,,,,,,,,,,,,tissue,wall of urinary bladder,wall of urinary bladder,UBERON:0001256,mechanoreceptor,mechanoreceptor,UBERON:0012449,urinary bladder volume,increases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,detection of X,,,,,,,,,,,tissue,autonomic nerve plexus,autonomic nerve plexus,UBERON:0001816,hypogastric nerve,hypogastric nerve,UBERON:0005303,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,detection of X,,,,,,,,,,,tissue,autonomic nerve plexus,autonomic nerve plexus,UBERON:0001816,hypogastric nerve,hypogastric nerve,UBERON:0005303,urinary bladder volume,increases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,detection of X,,,,,,,,,,,tissue,pons,pons,UBERON:0000988,Barrington's nucleus,Barrington's nucleus,UBERON:0007632,,does,signal integration,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,sacral spinal cord ,sacral spinal cord ,UBERON:0005843,pelvic splanchic nerve,pelvic splanchic nerve,UBERON:0018675,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,sacral spinal cord ,sacral spinal cord ,UBERON:0005843,pelvic splanchic nerve,pelvic splanchic nerve,UBERON:0018675,,does,innervation of X,urinary bladder detrusor smooth muscle,,,,,milliseconds,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,detection of X,,,,,,,,,,,tissue,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder detrusor smooth muscle,urinary bladder detrusor smooth muscle,UBERON:0000381,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder detrusor smooth muscle,urinary bladder detrusor smooth muscle,UBERON:0000381,pelvic splanchnic nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder detrusor smooth muscle,urinary bladder detrusor smooth muscle,UBERON:0000381,pelvic splanchnic nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder detrusor smooth muscle,urinary bladder detrusor smooth muscle,UBERON:0000381,pelvic splanchnic nerve depolarization,increases,contraction X,frequency,,,,,seconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,sacral spinal cord ,sacral spinal cord ,UBERON:0005843,pudendal nerve,pudendal nerve,UBERON:0011390,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,sacral spinal cord ,sacral spinal cord ,UBERON:0005843,pudendal nerve,pudendal nerve,UBERON:0011390,,does,innervation of X,external urethral sphincter,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0060073,,,,,,,detection of X,,,,,,,,,,,tissue,urethra,urethra,UBERON:0000057,external urethral sphincter,external urethral sphincter,UBERON:0004919,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urethra,urethra,UBERON:0000057,external urethral sphincter,external urethral sphincter,UBERON:0004919,pudendal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urethra,urethra,UBERON:0000057,external urethral sphincter,external urethral sphincter,UBERON:0004919,pudendal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,urethra,urethra,UBERON:0000057,external urethral sphincter,external urethral sphincter,UBERON:0004919,pudendal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,lower urinary tract,lower urinary tract,UBERON:0001556,urinary bladder,urinary bladder,UBERON:0001255,pudendal nerve depolarization,decreases,transport of X from Y to Z,urine,urinary bladder,urethra,,,milliseconds,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,lower urinary tract,lower urinary tract,UBERON:0001556,urinary bladder,urinary bladder,UBERON:0001255,external urethral sphincter contraction,decreases,transport of X from Y to Z,urine,urinary bladder,urethra,,,milliseconds,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,lower urinary tract,lower urinary tract,UBERON:0001556,urinary bladder,urinary bladder,UBERON:0001255,pelvic splanchnic nerve depolarization,increases,transport of X from Y to Z,urine,urinary bladder,urethra,,,milliseconds,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,micturition,micturition,GO:0002026,,,,,,,depolarization,,,,,,,,,,,tissue,lower urinary tract,lower urinary tract,UBERON:0001556,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder detrusor smooth muscle contraction,increases,transport of X from Y to Z,urine,urinary bladder,urethra,,,milliseconds,paracrine,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,defecation,defecation,GO:0030421,,,,,,,depolarization,,,,,,,,,,,tissue,rectum,rectum,UBERON:0001052,mechanoreceptor,mechanoreceptor,UBERON:0012449,,does,detection of X,pressure,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,defecation,defecation,GO:0030421,,,,,,,,,,,,,,,,,,tissue,rectum,rectum,UBERON:0001052,mechanoreceptor,mechanoreceptor,UBERON:0012449,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,defecation,defecation,GO:0030421,,,,,,,detection of X,,,,,,,,,,,tissue,rectum,rectum,UBERON:0001052,mechanoreceptor,mechanoreceptor,UBERON:0012449,pressure,increases,depolarization,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostatic process,homeostatic process,GO:0042592,defecation,defecation,GO:0030421,,,,,,,detection of X,,,,,,,,,,,tissue,myenteric nerve plexus,myenteric nerve plexus,UBERON:0002439,myenteric nerve plexus of anorectum,myenteric nerve plexus of anorectum,UBERON:8410007,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
